"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Answer.algorithms.alg1","Answer.algorithms.alg2","Answer.algorithms.none","Approve","Reject"
"31KPKEKW5IZ8ANILBI2IYQPGQ81B0L","3PCDMC3F6DN59SXJPT3VRQ1F5NDX22","Given two Pictures, decide which Algorithm is more Reasonable","This experiment investigates the reasonability of algorithms when they classify images. You will decide which of the algorithms makes a more reasonable decision based on the parts of the image it uses for its decision.","AI, explainability, machine learning, images","$0.01","Mon Jun 14 06:05:06 PDT 2021","1","BatchId:4475349;OriginalHitTemplateId:928390877;","300","432000","Mon Jun 21 06:05:06 PDT 2021","","","3WYGZ5XF351BRJ4LGZ3XWI9DNVXSK9","A3QO8R7Z93A87K","Submitted","Mon Jun 14 06:06:32 PDT 2021","Mon Jun 14 06:07:45 PDT 2021","Sat Jun 19 06:07:45 PDT 2021","","","","73","0% (0/0)","0% (0/0)","0% (0/0)","122_2pruned_0-fish_nonpruned.png","false","false","true"
"3ZLW647WBTHA32HMBCRQZVKJZE8326","3PCDMC3F6DN59SXJPT3VRQ1F5NDX22","Given two Pictures, decide which Algorithm is more Reasonable","This experiment investigates the reasonability of algorithms when they classify images. You will decide which of the algorithms makes a more reasonable decision based on the parts of the image it uses for its decision.","AI, explainability, machine learning, images","$0.01","Mon Jun 14 06:05:06 PDT 2021","1","BatchId:4475349;OriginalHitTemplateId:928390877;","300","432000","Mon Jun 21 06:05:06 PDT 2021","","","3YW4XOSQKZ7P0VA3XUSF64V2ZMJU1P","A1Q0WMGOMYOLPN","Submitted","Mon Jun 14 06:11:22 PDT 2021","Mon Jun 14 06:11:25 PDT 2021","Sat Jun 19 06:11:25 PDT 2021","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","386_32pruned_4-church_nonpruned.png","true","false","false"
"3JAOYN9IITOZOKD5FC5VI5PB5S833H","3PCDMC3F6DN59SXJPT3VRQ1F5NDX22","Given two Pictures, decide which Algorithm is more Reasonable","This experiment investigates the reasonability of algorithms when they classify images. You will decide which of the algorithms makes a more reasonable decision based on the parts of the image it uses for its decision.","AI, explainability, machine learning, images","$0.01","Mon Jun 14 06:05:06 PDT 2021","1","BatchId:4475349;OriginalHitTemplateId:928390877;","300","432000","Mon Jun 21 06:05:06 PDT 2021","","","37UEWGM5H2UXK3IMT0XA1T8ISNFR1I","A1VMWZ4X201V7H","Submitted","Mon Jun 14 06:11:01 PDT 2021","Mon Jun 14 06:11:26 PDT 2021","Sat Jun 19 06:11:26 PDT 2021","","","","25","0% (0/0)","0% (0/0)","0% (0/0)","406_nonpruned_8-golfball_32pruned.png","false","true","false"
"3H5TOKO3EH5J3ZJRYS8CZDT1TJ664B","3PCDMC3F6DN59SXJPT3VRQ1F5NDX22","Given two Pictures, decide which Algorithm is more Reasonable","This experiment investigates the reasonability of algorithms when they classify images. You will decide which of the algorithms makes a more reasonable decision based on the parts of the image it uses for its decision.","AI, explainability, machine learning, images","$0.01","Mon Jun 14 06:05:06 PDT 2021","1","BatchId:4475349;OriginalHitTemplateId:928390877;","300","432000","Mon Jun 21 06:05:06 PDT 2021","","","3IXEICO79B5574WB3VEMW40HOJRT6U","A273PAYHIAJHO7","Submitted","Mon Jun 14 06:07:26 PDT 2021","Mon Jun 14 06:07:34 PDT 2021","Sat Jun 19 06:07:34 PDT 2021","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","121_32pruned_9-parachute_nonpruned.png","true","false","false"
"3VDI8GSXBNFMJTVZM87BSGMVPJ58GM","3PCDMC3F6DN59SXJPT3VRQ1F5NDX22","Given two Pictures, decide which Algorithm is more Reasonable","This experiment investigates the reasonability of algorithms when they classify images. You will decide which of the algorithms makes a more reasonable decision based on the parts of the image it uses for its decision.","AI, explainability, machine learning, images","$0.01","Mon Jun 14 06:05:06 PDT 2021","1","BatchId:4475349;OriginalHitTemplateId:928390877;","300","432000","Mon Jun 21 06:05:06 PDT 2021","","","3LOTDFNYAGLTIETGZTM1DUKTLCDFWA","A3U5D83UGFY23Y","Submitted","Mon Jun 14 06:10:19 PDT 2021","Mon Jun 14 06:10:34 PDT 2021","Sat Jun 19 06:10:34 PDT 2021","","","","15","0% (0/0)","0% (0/0)","0% (0/0)","243_nonpruned_5-frenchhorn_2pruned.png","true","false","false"
"3EHIMLB7GFL0JPQA6EPTDGYW4JI8HL","3PCDMC3F6DN59SXJPT3VRQ1F5NDX22","Given two Pictures, decide which Algorithm is more Reasonable","This experiment investigates the reasonability of algorithms when they classify images. You will decide which of the algorithms makes a more reasonable decision based on the parts of the image it uses for its decision.","AI, explainability, machine learning, images","$0.01","Mon Jun 14 06:05:06 PDT 2021","1","BatchId:4475349;OriginalHitTemplateId:928390877;","300","432000","Mon Jun 21 06:05:06 PDT 2021","","","3ZR9AIQJUKVQC8V6M5XXFVEYVHQ046","A2KLWSLNAXJUAZ","Submitted","Mon Jun 14 06:10:25 PDT 2021","Mon Jun 14 06:10:43 PDT 2021","Sat Jun 19 06:10:43 PDT 2021","","","","18","0% (0/0)","0% (0/0)","0% (0/0)","153_nonpruned_0-fish_2pruned.png","true","false","false"
"39XCQ6V3L6Q1ZINRCXRM45ZFTF165G","3PCDMC3F6DN59SXJPT3VRQ1F5NDX22","Given two Pictures, decide which Algorithm is more Reasonable","This experiment investigates the reasonability of algorithms when they classify images. You will decide which of the algorithms makes a more reasonable decision based on the parts of the image it uses for its decision.","AI, explainability, machine learning, images","$0.01","Mon Jun 14 06:05:06 PDT 2021","1","BatchId:4475349;OriginalHitTemplateId:928390877;","300","432000","Mon Jun 21 06:05:06 PDT 2021","","","3I7DHKZYGWMZ5VEW3SZSNU7G1F95FJ","A3DO7XKWE9BAWG","Submitted","Mon Jun 14 06:07:10 PDT 2021","Mon Jun 14 06:07:59 PDT 2021","Sat Jun 19 06:07:59 PDT 2021","","","","49","100% (35/35)","100% (35/35)","100% (35/35)","287_nonpruned_2-cassetteplayer_32pruned.png","false","true","false"
"3IVEC1GSMXLEZV1FVTJZAJR335H1J0","3PCDMC3F6DN59SXJPT3VRQ1F5NDX22","Given two Pictures, decide which Algorithm is more Reasonable","This experiment investigates the reasonability of algorithms when they classify images. You will decide which of the algorithms makes a more reasonable decision based on the parts of the image it uses for its decision.","AI, explainability, machine learning, images","$0.01","Mon Jun 14 06:05:36 PDT 2021","1","BatchId:4475349;OriginalHitTemplateId:928390877;","300","432000","Mon Jun 21 06:05:36 PDT 2021","","","3FIUS151D4O3ZSZBV8O19CYHS3NGGB","A273PAYHIAJHO7","Submitted","Mon Jun 14 06:10:55 PDT 2021","Mon Jun 14 06:11:00 PDT 2021","Sat Jun 19 06:11:00 PDT 2021","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","434_nonpruned_7-gaspump_32pruned.png","true","false","false"
"3MIVREZQWPKXRJREYT9QCZZOQ68KQC","3PCDMC3F6DN59SXJPT3VRQ1F5NDX22","Given two Pictures, decide which Algorithm is more Reasonable","This experiment investigates the reasonability of algorithms when they classify images. You will decide which of the algorithms makes a more reasonable decision based on the parts of the image it uses for its decision.","AI, explainability, machine learning, images","$0.01","Mon Jun 14 06:05:06 PDT 2021","1","BatchId:4475349;OriginalHitTemplateId:928390877;","300","432000","Mon Jun 21 06:05:06 PDT 2021","","","3SKRO2GZ7ADBXZ5R3GOD0HM4XVKK1H","A3P57IUDHUKNCE","Submitted","Mon Jun 14 06:05:30 PDT 2021","Mon Jun 14 06:06:53 PDT 2021","Sat Jun 19 06:06:53 PDT 2021","","","","83","0% (0/0)","0% (0/0)","0% (0/0)","454_2pruned_7-gaspump_nonpruned.png","false","true","false"
"382GHPVPI0DK6GW9FQAESAHHJS4342","3PCDMC3F6DN59SXJPT3VRQ1F5NDX22","Given two Pictures, decide which Algorithm is more Reasonable","This experiment investigates the reasonability of algorithms when they classify images. You will decide which of the algorithms makes a more reasonable decision based on the parts of the image it uses for its decision.","AI, explainability, machine learning, images","$0.01","Mon Jun 14 06:05:06 PDT 2021","1","BatchId:4475349;OriginalHitTemplateId:928390877;","300","432000","Mon Jun 21 06:05:06 PDT 2021","","","38YMOXR4M3LXZL05Y0JXJO7GSDA6WY","A1Z8TF04ZG3VRE","Submitted","Mon Jun 14 06:08:47 PDT 2021","Mon Jun 14 06:09:58 PDT 2021","Sat Jun 19 06:09:58 PDT 2021","","","","71","0% (0/0)","0% (0/0)","0% (0/0)","449_nonpruned_4-church_2pruned.png","false","true","false"
"3087LXLJ7U2YN4U1GKOEHGG156T0FS","3PCDMC3F6DN59SXJPT3VRQ1F5NDX22","Given two Pictures, decide which Algorithm is more Reasonable","This experiment investigates the reasonability of algorithms when they classify images. You will decide which of the algorithms makes a more reasonable decision based on the parts of the image it uses for its decision.","AI, explainability, machine learning, images","$0.01","Mon Jun 14 06:05:06 PDT 2021","1","BatchId:4475349;OriginalHitTemplateId:928390877;","300","432000","Mon Jun 21 06:05:06 PDT 2021","","","3URFVVM16E4MVRVB5517YYFEC1WUZE","A1VMWZ4X201V7H","Submitted","Mon Jun 14 06:10:26 PDT 2021","Mon Jun 14 06:10:43 PDT 2021","Sat Jun 19 06:10:43 PDT 2021","","","","17","0% (0/0)","0% (0/0)","0% (0/0)","355_nonpruned_7-gaspump_2pruned.png","false","false","true"
"3W0XM68Y0XH9AF7XDEJBBYRGIUH1KZ","3PCDMC3F6DN59SXJPT3VRQ1F5NDX22","Given two Pictures, decide which Algorithm is more Reasonable","This experiment investigates the reasonability of algorithms when they classify images. You will decide which of the algorithms makes a more reasonable decision based on the parts of the image it uses for its decision.","AI, explainability, machine learning, images","$0.01","Mon Jun 14 06:05:36 PDT 2021","1","BatchId:4475349;OriginalHitTemplateId:928390877;","300","432000","Mon Jun 21 06:05:36 PDT 2021","","","34HJIJKLPEI659WMP2LM0O4OPD2V4S","A1VMWZ4X201V7H","Submitted","Mon Jun 14 06:10:32 PDT 2021","Mon Jun 14 06:10:53 PDT 2021","Sat Jun 19 06:10:53 PDT 2021","","","","21","0% (0/0)","0% (0/0)","0% (0/0)","265_2pruned_6-garbagetruck_nonpruned.png","true","false","false"
"3KI0JD2ZV94GMM1A0Q6J2PDBKLW67V","3PCDMC3F6DN59SXJPT3VRQ1F5NDX22","Given two Pictures, decide which Algorithm is more Reasonable","This experiment investigates the reasonability of algorithms when they classify images. You will decide which of the algorithms makes a more reasonable decision based on the parts of the image it uses for its decision.","AI, explainability, machine learning, images","$0.01","Mon Jun 14 06:05:07 PDT 2021","1","BatchId:4475349;OriginalHitTemplateId:928390877;","300","432000","Mon Jun 21 06:05:07 PDT 2021","","","3KOPY89HMHOCWIDO8Z2KNV1OGQZJ3A","A1Y1DVHPPIC56B","Submitted","Mon Jun 14 06:11:03 PDT 2021","Mon Jun 14 06:11:18 PDT 2021","Sat Jun 19 06:11:18 PDT 2021","","","","15","100% (63/63)","100% (63/63)","100% (63/63)","16_nonpruned_8-golfball_32pruned.png","false","true","false"
"3ECKRY5B2YIFZG2HLM7RQCWF354ZIA","3PCDMC3F6DN59SXJPT3VRQ1F5NDX22","Given two Pictures, decide which Algorithm is more Reasonable","This experiment investigates the reasonability of algorithms when they classify images. You will decide which of the algorithms makes a more reasonable decision based on the parts of the image it uses for its decision.","AI, explainability, machine learning, images","$0.01","Mon Jun 14 06:05:35 PDT 2021","1","BatchId:4475349;OriginalHitTemplateId:928390877;","300","432000","Mon Jun 21 06:05:35 PDT 2021","","","3V26SBZTBM03HQPLBS0FFQUTEJBZZ8","A2WPHVMLLEV5ZB","Submitted","Mon Jun 14 06:10:18 PDT 2021","Mon Jun 14 06:10:32 PDT 2021","Sat Jun 19 06:10:32 PDT 2021","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","490_2pruned_7-gaspump_nonpruned.png","false","false","true"
"30UZJB2PPPY22Z09TVTOX2NVJOZ357","3PCDMC3F6DN59SXJPT3VRQ1F5NDX22","Given two Pictures, decide which Algorithm is more Reasonable","This experiment investigates the reasonability of algorithms when they classify images. You will decide which of the algorithms makes a more reasonable decision based on the parts of the image it uses for its decision.","AI, explainability, machine learning, images","$0.01","Mon Jun 14 06:05:06 PDT 2021","1","BatchId:4475349;OriginalHitTemplateId:928390877;","300","432000","Mon Jun 21 06:05:06 PDT 2021","","","3MH9DQ7575YM4A06FDDIDRZ81B2UGP","A3TTGSUBIK1YCL","Submitted","Mon Jun 14 06:09:58 PDT 2021","Mon Jun 14 06:10:12 PDT 2021","Sat Jun 19 06:10:12 PDT 2021","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","346_32pruned_2-cassetteplayer_nonpruned.png","false","true","false"
"3SD15I2WEAGYL30NYE3TP81VFJA36N","3PCDMC3F6DN59SXJPT3VRQ1F5NDX22","Given two Pictures, decide which Algorithm is more Reasonable","This experiment investigates the reasonability of algorithms when they classify images. You will decide which of the algorithms makes a more reasonable decision based on the parts of the image it uses for its decision.","AI, explainability, machine learning, images","$0.01","Mon Jun 14 06:05:07 PDT 2021","1","BatchId:4475349;OriginalHitTemplateId:928390877;","300","432000","Mon Jun 21 06:05:07 PDT 2021","","","3NLZY2D53YBAY97Q9VQTGI7RU7HLQG","A2H90QIP05I3LU","Submitted","Mon Jun 14 06:07:34 PDT 2021","Mon Jun 14 06:07:57 PDT 2021","Sat Jun 19 06:07:57 PDT 2021","","","","23","100% (5/5)","100% (5/5)","100% (5/5)","151_nonpruned_9-parachute_2pruned.png","true","false","false"
"3XEIP58NM89HPHAN6P44ISO7K9YZLO","3PCDMC3F6DN59SXJPT3VRQ1F5NDX22","Given two Pictures, decide which Algorithm is more Reasonable","This experiment investigates the reasonability of algorithms when they classify images. You will decide which of the algorithms makes a more reasonable decision based on the parts of the image it uses for its decision.","AI, explainability, machine learning, images","$0.01","Mon Jun 14 06:05:36 PDT 2021","1","BatchId:4475349;OriginalHitTemplateId:928390877;","300","432000","Mon Jun 21 06:05:36 PDT 2021","","","3RUIQRXJBKAZ7CRDHQIXZW8XK1VLLS","A3TTGSUBIK1YCL","Submitted","Mon Jun 14 06:11:17 PDT 2021","Mon Jun 14 06:11:46 PDT 2021","Sat Jun 19 06:11:46 PDT 2021","","","","29","0% (0/0)","0% (0/0)","0% (0/0)","25_32pruned_9-parachute_nonpruned.png","true","false","false"
"32FESTC2OPC70EM7NPCXYHJ5OI5CUW","3PCDMC3F6DN59SXJPT3VRQ1F5NDX22","Given two Pictures, decide which Algorithm is more Reasonable","This experiment investigates the reasonability of algorithms when they classify images. You will decide which of the algorithms makes a more reasonable decision based on the parts of the image it uses for its decision.","AI, explainability, machine learning, images","$0.01","Mon Jun 14 06:05:06 PDT 2021","1","BatchId:4475349;OriginalHitTemplateId:928390877;","300","432000","Mon Jun 21 06:05:06 PDT 2021","","","3Z3ZLGNNSRGTI5H13PMTKWDAULR3QL","A2KLWSLNAXJUAZ","Submitted","Mon Jun 14 06:07:48 PDT 2021","Mon Jun 14 06:08:07 PDT 2021","Sat Jun 19 06:08:07 PDT 2021","","","","19","0% (0/0)","0% (0/0)","0% (0/0)","427_nonpruned_6-garbagetruck_2pruned.png","false","true","false"
"3JYPJ2TAZQU1BLYLX534WHH9DE5FPE","3PCDMC3F6DN59SXJPT3VRQ1F5NDX22","Given two Pictures, decide which Algorithm is more Reasonable","This experiment investigates the reasonability of algorithms when they classify images. You will decide which of the algorithms makes a more reasonable decision based on the parts of the image it uses for its decision.","AI, explainability, machine learning, images","$0.01","Mon Jun 14 06:05:06 PDT 2021","1","BatchId:4475349;OriginalHitTemplateId:928390877;","300","432000","Mon Jun 21 06:05:06 PDT 2021","","","3DY46V3X3Y473YL7XGMJ1IG3CLV550","A2KLWSLNAXJUAZ","Submitted","Mon Jun 14 06:08:43 PDT 2021","Mon Jun 14 06:08:56 PDT 2021","Sat Jun 19 06:08:56 PDT 2021","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","231_nonpruned_3-chainsaw_2pruned.png","true","false","false"
"3ZVPAMTJXVPS1YAVLHDBJXH0FBTRGH","3PCDMC3F6DN59SXJPT3VRQ1F5NDX22","Given two Pictures, decide which Algorithm is more Reasonable","This experiment investigates the reasonability of algorithms when they classify images. You will decide which of the algorithms makes a more reasonable decision based on the parts of the image it uses for its decision.","AI, explainability, machine learning, images","$0.01","Mon Jun 14 06:05:36 PDT 2021","1","BatchId:4475349;OriginalHitTemplateId:928390877;","300","432000","Mon Jun 21 06:05:36 PDT 2021","","","3BF51CHDT4WKOKJ11CHG9KN20MBH08","A3QO8R7Z93A87K","Submitted","Mon Jun 14 06:09:07 PDT 2021","Mon Jun 14 06:09:20 PDT 2021","Sat Jun 19 06:09:20 PDT 2021","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","207_32pruned_2-cassetteplayer_nonpruned.png","false","true","false"
"3BFNCI9LZSCHP3ESHO8LVM1RAUU37M","3PCDMC3F6DN59SXJPT3VRQ1F5NDX22","Given two Pictures, decide which Algorithm is more Reasonable","This experiment investigates the reasonability of algorithms when they classify images. You will decide which of the algorithms makes a more reasonable decision based on the parts of the image it uses for its decision.","AI, explainability, machine learning, images","$0.01","Mon Jun 14 06:05:07 PDT 2021","1","BatchId:4475349;OriginalHitTemplateId:928390877;","300","432000","Mon Jun 21 06:05:07 PDT 2021","","","33M4IA01QPN5A43F0TIHW2CJX2TXRF","A1L2N1X8U8Z3W7","Submitted","Mon Jun 14 06:06:31 PDT 2021","Mon Jun 14 06:07:07 PDT 2021","Sat Jun 19 06:07:07 PDT 2021","","","","36","0% (0/0)","0% (0/0)","0% (0/0)","27_2pruned_8-golfball_nonpruned.png","false","true","false"
"3DZKABX20QR7DTB7SFM2U3LO2PECVL","3PCDMC3F6DN59SXJPT3VRQ1F5NDX22","Given two Pictures, decide which Algorithm is more Reasonable","This experiment investigates the reasonability of algorithms when they classify images. You will decide which of the algorithms makes a more reasonable decision based on the parts of the image it uses for its decision.","AI, explainability, machine learning, images","$0.01","Mon Jun 14 06:05:06 PDT 2021","1","BatchId:4475349;OriginalHitTemplateId:928390877;","300","432000","Mon Jun 21 06:05:06 PDT 2021","","","3HVVDCPGTNE7QO6H9E9EFVKANTKTYU","A273PAYHIAJHO7","Submitted","Mon Jun 14 06:08:18 PDT 2021","Mon Jun 14 06:08:26 PDT 2021","Sat Jun 19 06:08:26 PDT 2021","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","114_nonpruned_8-golfball_32pruned.png","false","true","false"
